longitude,latitude,Aerosol_Index,Temperature_2m,Wind_U,NO2_Density,HCHO_Density,Actual_PM25
114.05684583644535,-1.704553251616792,-0.29485984191988096,28.419016939328117,-0.13054677439324647,5.039900114574068e-05,0.00014915109619438827,32.76325815956945
112.17936689263554,-0.7164064390853184,-0.953557225588894,26.01827065267679,-0.5691212945514256,4.7343950440818723e-05,0.00012569625451581054,2.5124081582128914
114.6991412645908,0.5187770765790237,-0.6792505014858683,24.77114005854105,-0.09358810348275269,4.24109141990894e-05,8.58361823700221e-05,12.815651737764648
112.17936689263554,-2.6927000641482657,-0.530554919094656,28.025034252213914,-1.6909210932107617,5.243739166579041e-05,0.00012428383010855504,26.82232600887572
113.06869902391388,-0.7658137797118921,-0.7043045150630493,26.259077703216974,0.07549585677959303,4.5201555782526667e-05,0.00011202058437510838,14.592425933176859
113.80980913331248,-1.3587018672307762,-0.26529958514504426,28.204079752792552,-0.09121677463437303,4.78607032564628e-05,0.0001344517113244503,27.38743888581509
114.00743849581877,-0.9634431422181868,-0.24465718135252582,27.9805976443821,0.19292222276146032,5.399511695406385e-05,0.00015730575485195148,40.91991645537725
114.25447519895164,-1.6551459109902185,-0.35868621997407424,28.550889045809527,-0.13170794940289157,5.141320904418764e-05,0.00015572499374749208,26.44139861511726
111.24062742073065,-2.840922086027987,-0.4698744239686309,27.419022967491628,-2.2394365072250366,4.747013980601138e-05,0.00014014534308691675,26.2927115970365
112.52521827702157,-1.0622578234713342,-0.7368506967635476,27.03801590248389,-0.7499390752227215,4.50829180869018e-05,0.00011581722409074561,14.818079524163547
115.09439998960339,-0.7658137797118921,-0.718241963630693,28.131009367954675,-0.0984392681239564,4.7828281993192445e-05,0.00014808410264978276,8.41049538531589
113.9580311551922,-0.4199623953258763,-0.6488388324374933,26.304147268224654,-0.007947490539079833,4.546016650357826e-05,9.233680702919254e-05,16.570815770213343
112.92047700203415,-0.617591757832171,-0.9107943481600476,25.701822205531812,-0.3276534065788174,4.576288933453577e-05,9.651950207466274e-05,2.9456165678742225
113.41455040829989,-1.1610725047244816,-0.6007001454028027,27.867774534814146,0.12843368230042637,4.906615208055758e-05,0.00012265285667981132,19.69461020630983
112.92047700203415,-0.9140358015916131,-0.6891185516413372,27.484446626828117,0.06371757866423808,4.552244789558696e-05,0.00012896584472671442,9.059251011597516
113.46395774892646,0.22233303281958158,-0.8889996083702646,25.72824063242217,-0.24911623089401813,4.327438171657994e-05,0.00010516301132801078,4.770467145411635
112.96988434266072,-0.8152211203384657,-0.6999331961771075,27.00900235117217,0.034918780680055966,4.609823902876204e-05,0.00011392543084886772,8.913816500642955
113.2169210457936,-2.0504046360028076,-0.3122353858820336,28.61309969395768,-0.4327521780390799,4.59565670502739e-05,0.00010705312452393736,36.10469470191315
114.1556605176985,-2.3962560203888237,-0.5378698604107213,28.722001483116685,-0.6262456796787403,4.928327260837118e-05,0.0001921576780264643,22.14935883063943
113.36514306767332,-0.4199623953258763,-0.7722648236086359,25.10213747848701,-0.35821845649201195,4.6878548538359694e-05,0.00010991687307882208,10.873186403792138
112.72284763952786,-2.5444780422685445,-0.07316923251589497,28.179732000091974,-1.2492172026339874,5.843633058529661e-05,0.00021843837486615596,51.82415560728217
113.5627724301796,-0.3705550546993026,-0.6639524050725484,25.381018410200056,-0.1483464344048206,4.521367200965207e-05,8.75272344036662e-05,11.218893761621768
111.73470082699639,-1.1610725047244816,-0.5681290956620928,26.761751193764837,-0.7402947670147741,4.771680972258505e-05,0.00010807471405482121,21.260418890805948
115.2920293521097,-1.8033679328699395,-0.7377419942366816,28.029416727136834,-0.7344444342601446,4.778275242772318e-05,0.00015278855040586772,13.291282939950966
114.25447519895164,-1.7539605922433656,-0.2667620100722543,28.753854299474654,-0.17826647081492858,5.418153213698572e-05,0.00018544571124053385,37.11118944717886
114.40269722083136,-2.000997295376234,-0.35889921490967575,28.831762285585796,-0.2681908475028144,5.170566532040661e-05,0.00017424526811507694,27.392133934473748
